iso3,country,hdicode,hdi_2022,anesthesiology,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ERI,Eritrea,Low,0.493,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,1,1,1
EST,Estonia,Very High,0.899,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0,3,2,2,4,3,2,0,5,2,5,3,5,1,4,2,2,6,5,5,7,4,4,8
ETH,Ethiopia,Low,0.492,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,2,1,0,0,0,2,1,2,0,1,0,2,1,0,1,2,1,3,5,9,6,7,21,25,34,83,93,131,81,102,106
FJI,Fiji,High,0.729,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1,1,1,2,1,2,2,3
FIN,Finland,Very High,0.942,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,3,1,3,2,3,7,4,9,6,6,9,6,11,11,32,45,26,39,58,49,44,48,60,60,54,73,48,56,62,72,67,77,69,94,116,75,121,95,94,85,70,91,55,78,65,82,105,110,81,91,83,70,71,73,71,61,65,61,73,71,71,66,93,97,88,92,100
FRA,France,Very High,0.91,23673,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,1,1,0,3,0,1,1,1,1,1,3,3,0,0,5,2,5,5,8,5,8,7,7,10,173,235,182,262,256,224,219,230,246,217,207,245,264,248,277,268,375,281,346,301,294,406,371,362,394,463,383,421,409,434,415,505,529,558,577,564,548,562,538,673,636,579,514,534,596,598,657,675,845,834,833,846,974
GAB,Gabon,Medium,0.693,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,2
GMB,Gambia,Low,0.495,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,1,2,1,3,4
GEO,Georgia,Very High,0.814,171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,1,1,1,0,1,2,0,0,1,1,0,1,1,1,2,1,1,1,0,0,1,1,0,0,1,0,1,1,3,2,2,3,5,2,2,3,3,3,5,8,10,5,9,11,10,10,15,12,17
DEU,Germany,Very High,0.95,32599,0,0,0,1,0,2,1,0,2,3,0,0,2,1,2,2,0,0,1,1,0,0,0,1,0,0,0,1,1,3,12,16,15,14,22,20,15,14,19,8,10,18,12,7,17,21,28,31,56,37,27,26,39,214,309,251,217,275,294,272,303,293,314,264,241,337,268,269,307,319,410,399,388,410,469,444,561,681,601,597,720,742,725,752,811,876,840,767,909,750,778,812,725,764,750,746,740,806,748,786,924,1111,1248,1079,1208,1267
GHA,Ghana,Medium,0.602,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,1,1,3,1,1,0,1,0,2,2,3,5,1,4,3,4,2,4,4,3,12,9,7,5,7,22,16,20,22,20,22
,Gibraltar,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,Greece,Very High,0.893,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2,0,0,1,1,2,2,2,4,8,6,7,4,7,5,4,7,5,4,7,10,7,6,14,9,20,19,27,34,25,41,33,32,42,45,54,86,103,114,111,116,109,121,83,104,90,92,95,94,108,110,123,202,172,163,172,188
GRD,Grenada,High,0.793,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2,3,1,3,3,2,3,4,4,0,9,14,5,7,7,7
GTM,Guatemala,Medium,0.629,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,0,1,1,1,5,2,4,6,3
GIN,Guinea,Low,0.471,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,2,0,2,3,0,2,1,0,4,0,1,1,1,0,1,1,0,2,1,0,0,0,1,2,2,1,1,1,3,7,3,5,1,3,2
GNB,Guinea-Bissau,Low,0.483,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
GUY,Guyana,High,0.742,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,1,1,2,1,1,0
HTI,Haiti,Medium,0.552,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,1,1,1,3,1,2,3,1,3
HND,Honduras,Medium,0.624,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,3,4,9,3
,Hong Kong,,,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,2,3,3,1,1,3,6,6,4,6,1,11,14,13,11,35,24,18,33,30,37,46,37,32,46,43,50,69,53,59,58,69,52,45,43,59,50,49,47,46,67,58,67,82,78,98,112,117,115,82,118
HKG,Hong Kong S.A.R.,Very High,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUN,Hungary,Very High,0.851,1708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,2,3,3,1,0,2,2,1,0,1,1,0,0,1,1,1,0,3,2,3,2,3,2,2,4,6,35,32,23,27,30,20,13,37,12,15,17,8,13,13,6,17,19,21,14,19,15,10,16,14,34,28,26,22,31,28,44,38,27,35,36,34,39,43,38,33,36,37,33,33,42,43,53,53,65,59,64,72,84
ISL,Iceland,Very High,0.959,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,2,2,2,2,2,1,3,1,0,4,4,6,1,0,1,5,4,5,4,6,6,2,3,6,4,5,7,7,5,11,9,13,20
IND,India,Medium,0.644,23457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,3,0,2,3,1,4,0,5,10,3,11,7,1,15,47,38,26,33,43,39,44,40,30,26,25,23,22,23,29,23,24,31,46,57,65,61,58,82,116,125,141,89,134,231,245,279,323,338,393,344,465,593,732,784,886,967,1077,1030,1009,977,1098,1339,1626,1560,1802,1876,1869
IDN,Indonesia,High,0.713,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,1,1,1,0,1,0,1,3,3,2,2,0,4,4,4,5,2,5,5,5,11,12,31,40,83,83,163,133,147,181,184
IRN,Iran,High,0.78,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,4,7,6,6,4,5,1,0,1,0,0,0,1,1,0,0,3,0,1,1,1,2,2,6,2,5,9,19,29,27,40,78,139,121,160,139,250,263,302,309,250,271,289,325,306,371,460,560,544,526,576
IRQ,Iraq,Medium,0.673,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,1,4,2,0,0,1,0,0,0,2,1,1,0,2,4,3,3,7,8,8,8,9,8,9,9,16,25,58,96,67,104,90,134,119
IRL,Ireland,Very High,0.95,2986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,2,0,3,0,2,5,2,3,1,3,1,2,5,1,2,6,6,6,6,6,4,2,8,10,12,8,12,13,17,19,23,21,16,20,19,26,30,28,34,31,44,37,43,52,53,56,57,57,58,80,76,77,91,92,75,90,87,79,90,95,112,90,142,181,155,144,180,167
ISR,Israel,Very High,0.915,4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,3,4,0,1,4,3,6,2,9,4,6,2,5,1,8,13,13,21,26,25,26,20,43,22,44,28,28,41,40,33,35,31,57,42,54,46,79,72,71,81,59,73,88,88,114,100,124,122,129,102,127,76,78,94,126,87,91,86,98,114,116,106,140,181,216,194,239,258
ITA,Italy,Very High,0.906,21121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,3,0,1,1,1,1,3,0,5,4,0,6,1,9,5,1,5,3,6,38,151,169,162,161,151,188,183,249,217,231,184,134,150,181,135,143,157,205,183,163,184,190,193,245,311,292,285,287,325,306,316,339,417,360,426,438,404,466,410,496,478,501,491,565,578,627,686,1017,1113,1150,1102,1244,1281
CIV,Ivory Coast,Low,0.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAM,Jamaica,High,0.706,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,1,0,0,1,2,3,4,0,2,0,0,4,0,3,4,1,2,1,1,0,1,0,1,0,2,0,2,3,2,1,4,5,1,1,3,2,1,2,5,0,9,2,1,1,0,4,1,1,3,4,0,0
JPN,Japan,Very High,0.92,37602,0,0,0,1,1,1,2,2,0,2,0,0,0,1,2,3,1,2,0,2,0,1,0,0,1,0,0,0,0,3,0,6,0,8,6,6,5,8,7,16,17,14,11,26,35,28,28,37,33,40,27,73,65,297,258,229,255,292,289,250,289,277,274,272,349,332,302,333,407,423,503,535,584,752,840,773,635,766,817,790,779,772,809,811,803,902,776,729,774,847,857,832,857,826,908,914,976,781,1032,899,985,1365,1512,1412,1376,1424
JOR,Jordan,High,0.736,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,5,1,0,1,1,0,2,1,2,7,7,1,8,7,4,9,10,13,16,19,20,9,10,11,4,16,15,20,15,34,36,45,58,64,66
KAZ,Kazakhstan,Very High,0.802,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,2,4,7,7,12,19,27,28,28,31
KEN,Kenya,Medium,0.601,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,3,1,3,1,3,2,1,0,2,2,1,1,1,1,0,0,1,2,1,6,1,4,1,3,2,2,3,1,4,3,2,0,0,2,2,3,6,8,6,8,10,10,9,14,7,15,19,15,20,20,28,25
KIR,Kiribati,Medium,0.628,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,Kuwait,Very High,0.847,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,2,1,1,6,2,2,0,3,3,0,2,3,2,0,2,5,8,6,4,6,5,4,7,5,7,8,10,7,3,5,7,9,2,6,10,12,14,14,27,22
KGZ,Kyrgyzstan,High,0.701,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,4,3,2,3,12
LAO,Laos,Medium,0.62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,2,2,4
LVA,Latvia,Very High,0.879,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,4,1,3,2,0,7,2,1,4,2,2,4,6,2,3,7,0,6,11,10,12,12,12,11
LBN,Lebanon,High,0.723,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,5,4,4,2,1,1,3,2,2,1,0,4,4,4,4,1,1,4,6,12,11,7,8,10,7,14,14,17,26,21,30,40,26,23,35,28,19,26,18,86,22,23,18,25,28,39,44,45,46,47,64,50
LSO,Lesotho,Low,0.521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LBR,Liberia,Low,0.487,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,1,0,2,2,8
LBY,Libya,High,0.746,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,6,5,3,6,9,6
LIE,Liechtenstein,Very High,0.942,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2
LTU,Lithuania,Very High,0.879,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,17,7,12,5,4,3,2,5,7,3,7,9,8,8,7,12,15,12,24,20,21,23,20,26
LUX,Luxembourg,Very High,0.927,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,4,6,3,0,2,1,4,3,2,5,0,6,4,10,8,7,7
,Macao,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,0,0,2,3,3,4,18
MDG,Madagascar,Low,0.487,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,2,3,2,4,3,3,3,1,0,5,2,1
MWI,Malawi,Low,0.508,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,0,0,1,2,1,0,2,0,1,1,0,3,1,1,3,4,4,4,6,5,3,4,7,5,8,10,7,8,5
MYS,Malaysia,Very High,0.807,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,3,9,9,5,3,2,3,2,4,1,2,1,3,1,0,1,1,3,9,4,5,8,7,9,9,6,9,14,12,9,7,11,13,11,24,19,20,16,23,23,35,38,39,43,47,53,74,63,99,135,122,102,128,108
MDV,Maldives,High,0.762,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0
MLI,Mali,Low,0.41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,3,0,1,1,1,1,0,1,0,3,4,2,3,2,1,4,3
MLT,Malta,Very High,0.915,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,3,1,2,1,5,4,4,7,4,13,10,5,9,8,11
MHL,Marshall Islands,High,0.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,Mauritania,Low,0.54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0
MUS,Mauritius,High,0.796,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,2,0
